,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
43175,44282,2020-05-31,2020-05-31,525,IC 5,1.0,6.0,GE,YV,13:15:41,13:15:18,2020-05-31 14:04:29,2020-05-31 14:05:00
43176,44283,2020-05-31,2020-05-31,525,IC 5,1.0,6.0,YV,NE,14:06:19,14:07:00,2020-05-31 14:24:32,2020-05-31 14:24:30
43177,44284,2020-05-31,2020-05-31,525,IC 5,1.0,6.0,BI,OL,14:46:46,14:46:18,2020-05-31 15:17:53,2020-05-31 15:18:00
43178,44285,2020-05-31,2020-05-31,525,IC 5,1.0,6.0,SO,AA,15:02:31,15:01:54,2020-05-31 15:28:29,2020-05-31 15:30:00
43179,44286,2020-05-31,2020-05-31,525,IC 5,1.0,6.0,SO,AA,15:02:31,15:01:54,2020-05-31 15:28:29,2020-05-31 15:30:00
43180,44287,2020-05-31,2020-05-31,525,IC 5,1.0,6.0,OL,ZUE,15:20:31,15:20:18,2020-05-31 15:55:25,2020-05-31 15:56:00
43181,44288,2020-05-31,2020-05-31,525,IC 5,2.0,6.0,OL,ZUE,15:20:31,15:20:18,2020-05-31 15:55:25,2020-05-31 15:56:00
43610,44728,2020-05-31,2020-06-01,525,IC 5,2.0,6.0,BI,ZUE,14:50:01,14:46:18,2020-06-01 15:55:05,2020-06-01 15:56:00
43611,44729,2020-06-01,2020-06-01,525,IC 5,2.0,6.0,YV,NE,14:13:11,14:07:00,2020-06-01 14:30:10,2020-06-01 14:24:30
43612,44730,2020-06-01,2020-06-01,525,IC 5,1.0,6.0,NE,BI,14:33:01,14:26:48,2020-06-01 14:47:43,2020-06-01 14:43:00
43613,44731,2020-06-01,2020-06-01,525,IC 5,1.0,6.0,MOR,SO,13:42:13,13:42:54,2020-06-01 15:02:32,2020-06-01 14:59:36
43614,44732,2020-05-31,2020-06-01,525,IC 5,2.0,6.0,YV,ZUE,14:13:11,14:07:00,2020-06-01 15:55:05,2020-06-01 15:56:00
43615,44733,2020-06-01,2020-06-01,525,IC 5,1.0,6.0,MOR,SO,13:42:13,13:42:54,2020-06-01 15:02:32,2020-06-01 14:59:36
44531,45658,2020-06-05,2020-06-06,525,IC 5,1.0,6.0,MOR,ZUE,13:43:09,13:42:54,2020-06-06 15:56:58,2020-06-06 15:56:00
44532,45659,2020-06-06,2020-06-06,525,IC 5,1.0,6.0,SO,OL,15:01:40,15:01:54,2020-06-06 15:17:33,2020-06-06 15:18:00
44533,45660,2020-06-06,2020-06-06,525,IC 5,3.0,6.0,YV,ZUE,14:06:43,14:07:00,2020-06-06 15:56:58,2020-06-06 15:56:00
44634,45787,2020-06-07,2020-06-07,525,IC 5,1.0,6.0,SO,ZUE,15:01:42,15:01:54,2020-06-07 15:57:12,2020-06-07 15:56:00
45103,46276,2020-04-16,2020-06-12,525,IC 5,2.0,6.0,GE,ZUE,13:15:45,13:15:18,2020-06-12 15:59:40,2020-06-12 15:56:00
45369,46544,2020-06-13,2020-06-13,525,IC 5,2.0,6.0,YV,AA,14:08:05,14:07:00,2020-06-13 15:28:59,2020-06-13 15:30:00
45370,46545,2020-06-13,2020-06-13,525,IC 5,1.0,6.0,NE,ZUE,14:27:14,14:26:48,2020-06-13 15:55:18,2020-06-13 15:56:00
45561,46749,2020-06-14,2020-06-14,525,IC 5,1.0,6.0,GE,ZUE,13:15:20,13:15:18,2020-06-14 15:56:14,2020-06-14 15:56:00
45562,46750,2020-06-14,2020-06-14,525,IC 5,1.0,6.0,GE,ZUE,13:15:20,13:15:18,2020-06-14 15:56:14,2020-06-14 15:56:00
45563,46751,2020-06-14,2020-06-14,525,IC 5,1.0,6.0,BI,ZUE,14:46:38,14:46:18,2020-06-14 15:56:14,2020-06-14 15:56:00
46522,47733,2020-06-20,2020-06-20,525,IC 5,1.0,6.0,YV,NE,14:07:09,14:07:00,2020-06-20 14:24:12,2020-06-20 14:24:30
46523,47734,2020-06-20,2020-06-20,525,IC 5,1.0,6.0,YV,NE,14:07:09,14:07:00,2020-06-20 14:24:12,2020-06-20 14:24:30
46524,47735,2020-06-20,2020-06-20,525,IC 5,1.0,6.0,BI,ZUE,14:46:45,14:46:18,2020-06-20 15:56:05,2020-06-20 15:56:00
46525,47736,2020-06-20,2020-06-20,525,IC 5,2.0,6.0,MOR,ZUE,13:45:28,13:42:54,2020-06-20 15:56:05,2020-06-20 15:56:00
52113,57859,2020-07-25,2020-07-26,525,IC 5,2.0,6.0,GE,ZUE,13:15:44,13:15:18,2020-07-26 15:56:39,2020-07-26 15:56:00
52114,57860,2020-07-25,2020-07-26,525,IC 5,1.0,6.0,MOR,SO,13:42:46,13:42:54,2020-07-26 14:59:35,2020-07-26 14:59:36
52115,57861,2020-07-26,2020-07-26,525,IC 5,1.0,6.0,OL,ZUE,15:20:33,15:20:18,2020-07-26 15:56:39,2020-07-26 15:56:00
52116,57862,2020-07-25,2020-07-26,525,IC 5,2.0,6.0,GE,ZUE,13:15:44,13:15:18,2020-07-26 15:56:39,2020-07-26 15:56:00
52117,57863,2020-07-25,2020-07-26,525,IC 5,1.0,6.0,MOR,SO,13:42:46,13:42:54,2020-07-26 14:59:35,2020-07-26 14:59:36
52118,57864,2020-07-26,2020-07-26,525,IC 5,1.0,6.0,SO,OL,15:01:28,15:01:54,2020-07-26 15:17:21,2020-07-26 15:18:00
52119,57865,2020-07-26,2020-07-26,525,IC 5,1.0,6.0,OL,ZUE,15:20:33,15:20:18,2020-07-26 15:56:39,2020-07-26 15:56:00
52789,58540,2020-07-25,2020-07-27,525,IC 5,2.0,6.0,YV,ZUE,14:06:41,14:07:00,2020-07-27 15:57:06,2020-07-27 15:56:00
52790,58541,2020-07-27,2020-07-27,525,IC 5,1.0,6.0,GE,NE,13:15:37,13:15:18,2020-07-27 14:24:48,2020-07-27 14:24:30
52791,58542,2020-07-27,2020-07-27,525,IC 5,1.0,6.0,SO,OL,15:01:28,15:01:54,2020-07-27 15:17:00,2020-07-27 15:18:00
52792,58543,2020-07-27,2020-07-27,525,IC 5,2.0,6.0,BI,OL,14:47:01,14:46:18,2020-07-27 15:17:00,2020-07-27 15:18:00
52793,58544,2020-07-27,2020-07-27,525,IC 5,1.0,6.0,SO,ZUE,15:01:28,15:01:54,2020-07-27 15:57:06,2020-07-27 15:56:00
53268,59019,2020-07-27,2020-07-28,525,IC 5,1.0,6.0,GE,ZUE,13:16:33,13:15:18,2020-07-28 16:17:55,2020-07-28 15:56:00
53269,59020,2020-07-27,2020-07-28,525,IC 5,1.0,6.0,GE,ZUE,13:16:33,13:15:18,2020-07-28 16:17:55,2020-07-28 15:56:00
53270,59021,2020-07-27,2020-07-28,525,IC 5,1.0,6.0,GE,ZUE,13:16:33,13:15:18,2020-07-28 16:17:55,2020-07-28 15:56:00
53271,59022,2020-07-28,2020-07-28,525,IC 5,1.0,6.0,YV,OL,14:07:00,14:07:00,2020-07-28 15:35:57,2020-07-28 15:18:00
53272,59023,2020-07-28,2020-07-28,525,IC 5,2.0,6.0,YV,NE,14:07:00,14:07:00,2020-07-28 14:23:58,2020-07-28 14:24:30
53273,59024,2020-07-28,2020-07-28,525,IC 5,1.0,6.0,NE,ZUE,14:26:39,14:26:48,2020-07-28 16:17:55,2020-07-28 15:56:00
53274,59025,2020-07-28,2020-07-28,525,IC 5,1.0,6.0,NE,OL,14:26:39,14:26:48,2020-07-28 15:35:57,2020-07-28 15:18:00
53743,59494,2020-07-27,2020-07-29,525,IC 5,2.0,6.0,OL,ZUE,15:24:27,15:20:18,2020-07-29 15:59:05,2020-07-29 15:56:00
53744,59495,2020-07-28,2020-07-29,525,IC 5,2.0,6.0,GE,BI,13:15:47,13:15:18,2020-07-29 14:42:35,2020-07-29 14:43:00
53745,59496,2020-07-29,2020-07-29,525,IC 5,1.0,6.0,GE,OL,13:15:47,13:15:18,2020-07-29 15:22:32,2020-07-29 15:18:00
53746,59497,2020-07-29,2020-07-29,525,IC 5,1.0,6.0,SO,OL,15:02:06,15:01:54,2020-07-29 15:22:32,2020-07-29 15:18:00
53747,59498,2020-07-29,2020-07-29,525,IC 5,2.0,6.0,YV,ZUE,14:06:30,14:07:00,2020-07-29 15:59:05,2020-07-29 15:56:00
53748,59499,2020-07-29,2020-07-29,525,IC 5,1.0,6.0,GE,OL,13:15:47,13:15:18,2020-07-29 15:22:32,2020-07-29 15:18:00
54189,59940,2020-07-23,2020-07-30,525,IC 5,2.0,6.0,MOR,BI,13:42:46,13:42:54,2020-07-30 14:43:43,2020-07-30 14:43:00
54190,59941,2020-07-30,2020-07-30,525,IC 5,1.0,6.0,GE,BI,13:16:25,13:15:18,2020-07-30 14:43:43,2020-07-30 14:43:00
54191,59942,2020-07-30,2020-07-30,525,IC 5,3.0,6.0,BI,ZUE,14:47:01,14:46:18,2020-07-30 16:12:08,2020-07-30 15:56:00
54192,59943,2020-07-26,2020-07-30,525,IC 5,2.0,6.0,YV,OL,14:08:01,14:07:00,2020-07-30 15:19:12,2020-07-30 15:18:00
54193,59944,2020-07-30,2020-07-30,525,IC 5,1.0,6.0,MOR,OL,13:42:46,13:42:54,2020-07-30 15:19:12,2020-07-30 15:18:00
54678,60453,2020-07-27,2020-07-31,525,IC 5,2.0,6.0,YV,BI,14:06:18,14:07:00,2020-07-31 14:43:06,2020-07-31 14:43:00
54679,60454,2020-07-28,2020-07-31,525,IC 5,1.0,6.0,GE,BI,13:19:50,13:15:18,2020-07-31 14:43:06,2020-07-31 14:43:00
54680,60455,2020-07-30,2020-07-31,525,IC 5,1.0,6.0,BI,SO,14:47:15,14:46:18,2020-07-31 14:59:31,2020-07-31 14:59:36
54681,60456,2020-07-31,2020-07-31,525,IC 5,2.0,6.0,BI,ZUE,14:47:15,14:46:18,2020-07-31 15:59:03,2020-07-31 15:56:00
54682,60457,2020-07-29,2020-07-31,525,IC 5,2.0,6.0,NE,OL,14:27:31,14:26:48,2020-07-31 15:18:31,2020-07-31 15:18:00
54683,60458,2020-07-31,2020-07-31,525,IC 5,1.0,6.0,MOR,ZUE,13:43:21,13:42:54,2020-07-31 15:59:03,2020-07-31 15:56:00
55306,61081,2020-07-07,2020-08-01,525,IC 5,2.0,6.0,GE,BI,13:15:28,13:15:18,2020-08-01 14:46:34,2020-08-01 14:43:00
55307,61082,2020-07-16,2020-08-01,525,IC 5,1.0,6.0,GE,ZUE,13:15:28,13:15:18,2020-08-01 15:56:15,2020-08-01 15:56:00
55308,61083,2020-07-31,2020-08-01,525,IC 5,1.0,6.0,BI,AA,14:49:56,14:46:18,2020-08-01 15:29:10,2020-08-01 15:30:00
55309,61084,2020-07-31,2020-08-01,525,IC 5,1.0,6.0,BI,AA,14:49:56,14:46:18,2020-08-01 15:29:10,2020-08-01 15:30:00
55310,61085,2020-07-15,2020-08-01,525,IC 5,2.0,6.0,GE,BI,13:15:28,13:15:18,2020-08-01 14:46:34,2020-08-01 14:43:00
55311,61086,2020-07-31,2020-08-01,525,IC 5,1.0,6.0,NE,AA,14:31:50,14:26:48,2020-08-01 15:29:10,2020-08-01 15:30:00
55312,61087,2020-08-01,2020-08-01,525,IC 5,2.0,6.0,BI,AA,14:49:56,14:46:18,2020-08-01 15:29:10,2020-08-01 15:30:00
55819,61594,2020-07-10,2020-08-02,525,IC 5,1.0,6.0,GE,ZUE,13:15:40,13:15:18,2020-08-02 15:55:34,2020-08-02 15:56:00
55820,61595,2020-07-31,2020-08-02,525,IC 5,2.0,6.0,YV,ZUE,14:07:53,14:07:00,2020-08-02 15:55:34,2020-08-02 15:56:00
55821,61596,2020-08-01,2020-08-02,525,IC 5,1.0,6.0,YV,ZUE,14:07:53,14:07:00,2020-08-02 15:55:34,2020-08-02 15:56:00
55822,61597,2020-08-01,2020-08-02,525,IC 5,1.0,6.0,YV,ZUE,14:07:53,14:07:00,2020-08-02 15:55:34,2020-08-02 15:56:00
55823,61598,2020-08-02,2020-08-02,525,IC 5,1.0,6.0,NE,ZUE,14:26:50,14:26:48,2020-08-02 15:55:34,2020-08-02 15:56:00
56429,62204,2020-08-02,2020-08-03,525,IC 5,1.0,6.0,GE,NE,13:18:04,13:15:18,2020-08-03 14:23:54,2020-08-03 14:24:30
56430,62205,2020-08-03,2020-08-03,525,IC 5,2.0,6.0,GE,OL,13:18:04,13:15:18,2020-08-03 15:17:30,2020-08-03 15:18:00
56431,62206,2020-08-03,2020-08-03,525,IC 5,1.0,6.0,NE,AA,14:26:56,14:26:48,2020-08-03 15:29:11,2020-08-03 15:30:00
56432,62207,2020-08-02,2020-08-03,525,IC 5,2.0,6.0,GE,ZUE,13:18:04,13:15:18,2020-08-03 15:58:48,2020-08-03 15:56:00
56433,62208,2020-08-03,2020-08-03,525,IC 5,1.0,6.0,MOR,AA,13:43:13,13:42:54,2020-08-03 15:29:11,2020-08-03 15:30:00
56783,62558,2020-07-28,2020-08-04,525,IC 5,1.0,6.0,GEAP,ZUE,13:05:17,13:05:54,2020-08-04 15:57:43,2020-08-04 15:56:00
56784,62559,2020-08-02,2020-08-04,525,IC 5,1.0,6.0,GE,ZUE,13:18:20,13:15:18,2020-08-04 15:57:43,2020-08-04 15:56:00
56785,62560,2020-08-04,2020-08-04,525,IC 5,1.0,6.0,BI,OL,14:47:23,14:46:18,2020-08-04 15:17:51,2020-08-04 15:18:00
56786,62561,2020-08-04,2020-08-04,525,IC 5,1.0,6.0,YV,BI,14:08:21,14:07:00,2020-08-04 14:44:48,2020-08-04 14:43:00
56787,62562,2020-08-04,2020-08-04,525,IC 5,1.0,6.0,BI,OL,14:47:23,14:46:18,2020-08-04 15:17:51,2020-08-04 15:18:00
56788,62563,2020-08-04,2020-08-04,525,IC 5,2.0,6.0,MOR,BI,13:42:26,13:42:54,2020-08-04 14:44:48,2020-08-04 14:43:00
56789,62564,2020-08-04,2020-08-04,525,IC 5,1.0,6.0,YV,OL,14:08:21,14:07:00,2020-08-04 15:17:51,2020-08-04 15:18:00
56790,62565,2020-08-04,2020-08-04,525,IC 5,1.0,6.0,SO,AA,15:02:04,15:01:54,2020-08-04 15:28:43,2020-08-04 15:30:00
57109,62890,2020-07-25,2020-08-05,525,IC 5,2.0,6.0,MOR,ZUE,13:42:18,13:42:54,2020-08-05 15:56:44,2020-08-05 15:56:00
57110,62891,2020-08-05,2020-08-05,525,IC 5,1.0,6.0,GE,NE,13:16:15,13:15:18,2020-08-05 14:24:39,2020-08-05 14:24:30
57111,62892,2020-08-05,2020-08-05,525,IC 5,2.0,6.0,BI,ZUE,14:46:42,14:46:18,2020-08-05 15:56:44,2020-08-05 15:56:00
57876,63714,2020-07-27,2020-08-07,525,IC 5,2.0,6.0,BI,ZUE,14:46:38,14:46:18,2020-08-07 15:58:29,2020-08-07 15:56:00
57877,63715,2020-08-06,2020-08-07,525,IC 5,1.0,6.0,GE,BI,13:16:08,13:15:18,2020-08-07 14:43:18,2020-08-07 14:43:00
57878,63716,2020-08-06,2020-08-07,525,IC 5,1.0,6.0,YV,ZUE,14:07:13,14:07:00,2020-08-07 15:58:29,2020-08-07 15:56:00
57879,63717,2020-08-07,2020-08-07,525,IC 5,2.0,6.0,GE,OL,13:16:08,13:15:18,2020-08-07 15:18:17,2020-08-07 15:18:00
57880,63718,2020-08-07,2020-08-07,525,IC 5,1.0,6.0,GE,ZUE,13:16:08,13:15:18,2020-08-07 15:58:29,2020-08-07 15:56:00
58463,64301,2020-08-07,2020-08-08,525,IC 5,2.0,6.0,GE,BI,13:15:44,13:15:18,2020-08-08 14:42:17,2020-08-08 14:43:00
58464,64302,2020-08-08,2020-08-08,525,IC 5,1.0,6.0,MOR,ZUE,13:43:19,13:42:54,2020-08-08 15:57:00,2020-08-08 15:56:00
58465,64303,2020-08-08,2020-08-08,525,IC 5,1.0,6.0,BI,ZUE,14:46:54,14:46:18,2020-08-08 15:57:00,2020-08-08 15:56:00
58466,64304,2020-08-08,2020-08-08,525,IC 5,1.0,6.0,BI,ZUE,14:46:54,14:46:18,2020-08-08 15:57:00,2020-08-08 15:56:00
58467,64305,2020-08-08,2020-08-08,525,IC 5,1.0,6.0,MOR,ZUE,13:43:19,13:42:54,2020-08-08 15:57:00,2020-08-08 15:56:00
58468,64306,2020-08-08,2020-08-08,525,IC 5,2.0,6.0,YV,ZUE,14:06:17,14:07:00,2020-08-08 15:57:00,2020-08-08 15:56:00
59017,64860,2020-08-07,2020-08-09,525,IC 5,1.0,6.0,BI,AA,14:46:53,14:46:18,2020-08-09 15:30:58,2020-08-09 15:30:00
59018,64861,2020-08-08,2020-08-09,525,IC 5,2.0,6.0,BI,ZUE,14:46:53,14:46:18,2020-08-09 15:56:15,2020-08-09 15:56:00
59019,64862,2020-08-09,2020-08-09,525,IC 5,1.0,6.0,YV,BI,14:08:17,14:07:00,2020-08-09 14:41:46,2020-08-09 14:43:00
59020,64863,2020-08-09,2020-08-09,525,IC 5,1.0,6.0,YV,BI,14:08:17,14:07:00,2020-08-09 14:41:46,2020-08-09 14:43:00
59021,64864,2020-08-08,2020-08-09,525,IC 5,3.0,6.0,GE,ZUE,13:18:56,13:15:18,2020-08-09 15:56:15,2020-08-09 15:56:00
59624,65468,2020-08-08,2020-08-10,525,IC 5,3.0,6.0,GE,SO,13:17:34,13:15:18,2020-08-10 14:59:56,2020-08-10 14:59:36
59625,65469,2020-08-10,2020-08-10,525,IC 5,1.0,6.0,SO,ZUE,15:02:44,15:01:54,2020-08-10 15:56:03,2020-08-10 15:56:00
59626,65470,2020-08-10,2020-08-10,525,IC 5,1.0,6.0,SO,ZUE,15:02:44,15:01:54,2020-08-10 15:56:03,2020-08-10 15:56:00
59627,65471,2020-08-10,2020-08-10,525,IC 5,1.0,6.0,OL,ZUE,15:22:37,15:20:18,2020-08-10 15:56:03,2020-08-10 15:56:00
59628,65472,2020-08-08,2020-08-10,525,IC 5,3.0,6.0,GE,SO,13:17:34,13:15:18,2020-08-10 14:59:56,2020-08-10 14:59:36
59954,65798,2020-08-11,2020-08-11,525,IC 5,1.0,6.0,GE,ZUE,13:15:53,13:15:18,2020-08-11 15:56:51,2020-08-11 15:56:00
59955,65799,2020-08-11,2020-08-11,525,IC 5,1.0,6.0,NE,ZUE,14:26:31,14:26:48,2020-08-11 15:56:51,2020-08-11 15:56:00
59956,65800,2020-08-11,2020-08-11,525,IC 5,1.0,6.0,MOR,YV,13:42:19,13:42:54,2020-08-11 14:03:55,2020-08-11 14:05:00
60236,66080,2020-08-10,2020-08-12,525,IC 5,2.0,6.0,GE,SO,13:15:42,13:15:18,2020-08-12 14:59:37,2020-08-12 14:59:36
60237,66081,2020-08-12,2020-08-12,525,IC 5,1.0,6.0,SO,ZUE,15:01:29,15:01:54,2020-08-12 15:57:24,2020-08-12 15:56:00
60238,66082,2020-08-10,2020-08-12,525,IC 5,2.0,6.0,GE,SO,13:15:42,13:15:18,2020-08-12 14:59:37,2020-08-12 14:59:36
60239,66083,2020-08-12,2020-08-12,525,IC 5,1.0,6.0,NE,BI,14:26:57,14:26:48,2020-08-12 14:44:05,2020-08-12 14:43:00
60523,66373,2020-07-24,2020-08-13,525,IC 5,2.0,6.0,GE,ZUE,13:15:55,13:15:18,2020-08-13 15:56:12,2020-08-13 15:56:00
60524,66374,2020-08-13,2020-08-13,525,IC 5,1.0,6.0,MOR,BI,13:42:34,13:42:54,2020-08-13 14:42:25,2020-08-13 14:43:00
60525,66375,2020-08-13,2020-08-13,525,IC 5,2.0,6.0,NE,OL,14:26:54,14:26:48,2020-08-13 15:18:13,2020-08-13 15:18:00
60526,66376,2020-08-13,2020-08-13,525,IC 5,1.0,6.0,GE,SO,13:15:55,13:15:18,2020-08-13 14:59:48,2020-08-13 14:59:36
60844,66695,2020-08-12,2020-08-14,525,IC 5,3.0,6.0,GE,ZUE,13:19:06,13:15:18,2020-08-14 15:56:48,2020-08-14 15:56:00
60845,66696,2020-08-12,2020-08-14,525,IC 5,2.0,6.0,GE,ZUE,13:19:06,13:15:18,2020-08-14 15:56:48,2020-08-14 15:56:00
60846,66697,2020-08-14,2020-08-14,525,IC 5,1.0,6.0,YV,ZUE,14:07:22,14:07:00,2020-08-14 15:56:48,2020-08-14 15:56:00
61302,67159,2020-07-30,2020-08-15,525,IC 5,3.0,6.0,YV,ZUE,14:12:21,14:07:00,2020-08-15 15:56:14,2020-08-15 15:56:00
61303,67160,2020-08-14,2020-08-15,525,IC 5,1.0,6.0,GE,ZUE,13:24:54,13:15:18,2020-08-15 15:56:14,2020-08-15 15:56:00
61304,67161,2020-08-14,2020-08-15,525,IC 5,1.0,6.0,GE,ZUE,13:24:54,13:15:18,2020-08-15 15:56:14,2020-08-15 15:56:00
61305,67162,2020-08-15,2020-08-15,525,IC 5,1.0,6.0,NE,ZUE,14:30:25,14:26:48,2020-08-15 15:56:14,2020-08-15 15:56:00
61732,67604,2020-08-08,2020-08-16,525,IC 5,2.0,6.0,GE,ZUE,13:15:52,13:15:18,2020-08-16 15:58:27,2020-08-16 15:56:00
61733,67605,2020-08-14,2020-08-16,525,IC 5,1.0,6.0,GE,AA,13:15:52,13:15:18,2020-08-16 15:30:28,2020-08-16 15:30:00
61734,67606,2020-08-14,2020-08-16,525,IC 5,1.0,6.0,GE,AA,13:15:52,13:15:18,2020-08-16 15:30:28,2020-08-16 15:30:00
61735,67607,2020-08-15,2020-08-16,525,IC 5,2.0,6.0,YV,OL,14:06:31,14:07:00,2020-08-16 15:20:30,2020-08-16 15:18:00
61736,67608,2020-08-16,2020-08-16,525,IC 5,2.0,6.0,AA,ZUE,15:32:22,15:32:18,2020-08-16 15:58:27,2020-08-16 15:56:00
62194,68078,2020-08-16,2020-08-17,525,IC 5,1.0,6.0,GE,ZUE,13:17:19,13:15:18,2020-08-17 15:57:17,2020-08-17 15:56:00
62344,68232,2020-08-17,2020-08-18,525,IC 5,2.0,6.0,YV,BI,14:06:24,14:07:00,2020-08-18 14:44:21,2020-08-18 14:43:00
62345,68233,2020-08-18,2020-08-18,525,IC 5,1.0,6.0,BI,ZUE,14:46:54,14:46:18,2020-08-18 15:56:51,2020-08-18 15:56:00
62346,68234,2020-08-18,2020-08-18,525,IC 5,1.0,6.0,AA,ZUE,15:32:22,15:32:18,2020-08-18 15:56:51,2020-08-18 15:56:00
62506,68399,2020-08-19,2020-08-19,525,IC 5,1.0,6.0,BI,OL,14:48:58,14:46:18,2020-08-19 15:20:16,2020-08-19 15:18:00
62507,68400,2020-08-19,2020-08-19,525,IC 5,1.0,6.0,BI,OL,14:48:58,14:46:18,2020-08-19 15:20:16,2020-08-19 15:18:00
62508,68401,2020-08-19,2020-08-19,525,IC 5,1.0,6.0,YV,NE,14:07:02,14:07:00,2020-08-19 14:26:40,2020-08-19 14:24:30
62695,68595,2020-08-20,2020-08-20,525,IC 5,1.0,6.0,MOR,AA,13:42:29,13:42:54,2020-08-20 15:34:55,2020-08-20 15:30:00
62951,68858,2020-08-16,2020-08-21,525,IC 5,1.0,6.0,GE,MOR,13:16:44,13:15:18,2020-08-21 13:41:37,2020-08-21 13:41:00
62952,68859,2020-08-20,2020-08-21,525,IC 5,1.0,6.0,BI,ZUE,14:46:53,14:46:18,2020-08-21 15:56:42,2020-08-21 15:56:00
62953,68860,2020-08-21,2020-08-21,525,IC 5,1.0,6.0,GE,YV,13:16:44,13:15:18,2020-08-21 14:05:23,2020-08-21 14:05:00
62954,68861,2020-08-21,2020-08-21,525,IC 5,1.0,6.0,MOR,ZUE,13:43:26,13:42:54,2020-08-21 15:56:42,2020-08-21 15:56:00
63282,69190,2020-08-21,2020-08-22,525,IC 5,2.0,6.0,YV,OL,14:06:38,14:07:00,2020-08-22 15:17:30,2020-08-22 15:18:00
63283,69191,2020-08-22,2020-08-22,525,IC 5,1.0,6.0,YV,NE,14:06:38,14:07:00,2020-08-22 14:24:25,2020-08-22 14:24:30
63284,69192,2020-08-22,2020-08-22,525,IC 5,1.0,6.0,BI,AA,14:46:45,14:46:18,2020-08-22 15:29:05,2020-08-22 15:30:00
63285,69193,2020-08-22,2020-08-22,525,IC 5,1.0,6.0,OL,ZUE,15:20:49,15:20:18,2020-08-22 15:57:50,2020-08-22 15:56:00
63286,69194,2020-08-22,2020-08-22,525,IC 5,1.0,6.0,BI,AA,14:46:45,14:46:18,2020-08-22 15:29:05,2020-08-22 15:30:00
63287,69195,2020-08-22,2020-08-22,525,IC 5,1.0,6.0,BI,AA,14:46:45,14:46:18,2020-08-22 15:29:05,2020-08-22 15:30:00
63288,69196,2020-08-22,2020-08-22,525,IC 5,1.0,6.0,BI,ZUE,14:46:45,14:46:18,2020-08-22 15:57:50,2020-08-22 15:56:00
63598,69515,2020-07-31,2020-08-23,525,IC 5,1.0,6.0,GE,ZUE,13:17:08,13:15:18,2020-08-23 15:56:24,2020-08-23 15:56:00
63599,69516,2020-08-23,2020-08-23,525,IC 5,1.0,6.0,YV,ZUE,14:06:19,14:07:00,2020-08-23 15:56:24,2020-08-23 15:56:00
63600,69517,2020-08-23,2020-08-23,525,IC 5,1.0,6.0,MOR,ZUE,13:43:13,13:42:54,2020-08-23 15:56:24,2020-08-23 15:56:00
63601,69518,2020-08-23,2020-08-23,525,IC 5,1.0,6.0,MOR,ZUE,13:43:13,13:42:54,2020-08-23 15:56:24,2020-08-23 15:56:00
63602,69520,2020-08-23,2020-08-23,525,IC 5,1.0,6.0,NE,ZUE,14:26:37,14:26:48,2020-08-23 15:56:24,2020-08-23 15:56:00
64186,70117,2020-08-25,2020-08-25,525,IC 5,1.0,6.0,GE,NE,13:15:46,13:15:18,2020-08-25 14:25:22,2020-08-25 14:24:30
64593,70531,2020-08-27,2020-08-27,525,IC 5,1.0,6.0,YV,ZUE,14:06:29,14:07:00,2020-08-27 15:55:57,2020-08-27 15:56:00
64594,70532,2020-08-27,2020-08-27,525,IC 5,1.0,6.0,YV,AA,14:06:29,14:07:00,2020-08-27 15:28:59,2020-08-27 15:30:00
64863,70801,2020-08-27,2020-08-28,525,IC 5,1.0,6.0,GE,OL,13:16:17,13:15:18,2020-08-28 15:19:56,2020-08-28 15:18:00
64864,70802,2020-08-28,2020-08-28,525,IC 5,1.0,6.0,SO,AA,15:03:47,15:01:54,2020-08-28 15:33:28,2020-08-28 15:30:00
65121,71063,2020-08-29,2020-08-29,525,IC 5,1.0,6.0,YV,AA,14:08:08,14:07:00,2020-08-29 15:31:18,2020-08-29 15:30:00
65122,71064,2020-08-29,2020-08-29,525,IC 5,1.0,6.0,YV,BI,14:08:08,14:07:00,2020-08-29 14:42:25,2020-08-29 14:43:00
65123,71065,2020-08-29,2020-08-29,525,IC 5,1.0,6.0,GE,BI,13:15:24,13:15:18,2020-08-29 14:42:25,2020-08-29 14:43:00
65373,71319,2020-08-22,2020-08-30,525,IC 5,2.0,6.0,MOR,NE,13:42:35,13:42:54,2020-08-30 14:26:11,2020-08-30 14:24:30
65374,71320,2020-08-30,2020-08-30,525,IC 5,1.0,6.0,SO,ZUE,15:05:01,15:01:54,2020-08-30 15:56:54,2020-08-30 15:56:00
65605,71551,2020-08-31,2020-08-31,525,IC 5,1.0,6.0,GE,MOR,13:16:58,13:15:18,2020-08-31 13:40:50,2020-08-31 13:41:00
65775,71732,2020-08-31,2020-09-01,525,IC 5,1.0,6.0,YV,OL,14:07:39,14:07:00,2020-09-01 15:23:05,2020-09-01 15:18:00
65923,71885,2020-09-02,2020-09-02,525,IC 5,2.0,6.0,BI,ZUE,14:53:37,14:46:18,2020-09-02 16:02:14,2020-09-02 15:56:00
66106,72070,2020-09-03,2020-09-03,525,IC 5,1.0,6.0,YV,AA,14:06:51,14:07:00,2020-09-03 15:35:04,2020-09-03 15:30:00
66107,72071,2020-09-03,2020-09-03,525,IC 5,1.0,6.0,YV,AA,14:06:51,14:07:00,2020-09-03 15:35:04,2020-09-03 15:30:00
